Cristiano Ronaldo,32,Portugal,94,Real Madrid CF,€95.5M,€565K
K. Eisele,22,Germany,62,Hansa Rostock,€425K,€1K
M. Haukås,30,Norway,62,Viking FK,€290K,€1K
Mayoral,20,Spain,62,Real Valladolid,€675K,€2K
A. Leautey,21,France,62,Chamois Niortais FC,€500K,€1K
I. La Rocca,33,Italy,62,Melbourne City,€120K,€2K
Romay,26,Spain,62,RC Deportivo de La Coruña,€350K,€4K
Ione Cabrera,31,Spain,62,FC Admira Wacker Mödling,€200K,€2K
H. Kılıç,24,Netherlands,62,Osmanlıspor,€400K,€3K
G. Zabret,21,Slovenia,62,Swansea City,€425K,€6K
M. Multhaup,20,Germany,62,FC Ingolstadt 04,€575K,€4K
D. Louiserre,22,France,62,Le Havre AC,€425K,€2K
G. Pinaud,29,France,62,US Orléans Loiret Football,€230K,€1K
N. Rinderknecht,19,Germany,62,SC Preußen Münster,€600K,€2K
A. Meyer,26,Germany,62,VfB Stuttgart,€260K,€3K
K. Knops,29,Netherlands,62,Port Vale,€230K,€3K
V. Vorel,21,Czech Republic,62,Sparta Praha,€350K,€1K
E. Birkelund,23,Norway,62,Sogndal,€450K,€1K
R. Samnick,24,France,62,La Berrichonne de Châteauroux,€350K,€1K
C. Suljic,20,France,62,Crotone,€475K,€2K
A. Da Cruz,20,Netherlands,62,Novara,€500K,€1K
M. Gakpa,23,France,62,US Quevilly-Rouen,€425K,€1K
N. Venema,18,Netherlands,62,FC Utrecht,€500K,€2K
V. Janelt,19,Germany,62,VfL Bochum,€650K,€6K
Diego Pampín,17,Spain,62,RC Celta de Vigo,€400K,€2K
Miguel Lázaro,22,Portugal,62,Vitória Setúbal,€300K,€1K
K. Sigurðsson,25,Iceland,62,GIF Sundsvall,€400K,€1K
E. Gliozzi,21,Italy,62,Cesena,€500K,€8K
M. Peijnenburg,20,Netherlands,62,FC Utrecht,€400K,€2K
M. Rossmann,22,Germany,62,Sportfreunde Lotte,€375K,€1K
Fran,29,Spain,62,Jönköpings Södra IF,€200K,€1K
Riera,22,Spain,62,Villarreal CF,€475K,€4K
D. Widemann,20,Germany,62,1. FC Heidenheim,€500K,€3K
Rúben Vinagre,18,Portugal,62,Wolverhampton Wanderers,€550K,€3K
M. Havekotte,21,Netherlands,62,Excelsior,€375K,€1K
D. Gnaase,20,Germany,62,1. FC Heidenheim,€525K,€3K
J. Lindner,29,Poland,62,Sportfreunde Lotte,€300K,€1K
M. Nalepa,22,Poland,62,Arka Gdynia,€425K,€2K
N. Julan,20,France,62,Le Havre AC,€550K,€2K
D. Schmid,19,Switzerland,62,FC Basel,€650K,€4K
M. Koj,23,Poland,62,Górnik Zabrze,€350K,€1K
K. Müller,26,Germany,62,SpVgg Unterhaching,€270K,€1K
G. Somi,25,Sweden,62,Östersunds FK,€350K,€1K
T. Mikkelsen,27,Denmark,62,Ross County FC,€350K,€2K
Pedro Marques,19,Portugal,62,FC Paços de Ferreira,€425K,€1K
J. Mateta,20,France,62,Le Havre AC,€675K,€9K
F. Uzelac,22,Croatia,62,Würzburger FV,€375K,€1K
J. Larsen,18,Denmark,62,Borussia Dortmund,€625K,€5K
K. Burger,22,Germany,62,SpVgg Greuther Fürth,€350K,€2K
S. Karamoko,24,France,62,Paris FC,€325K,€1K
V. Slivka,22,Lithuania,62,Hibernian,€400K,€1K
C. Itten,19,Switzerland,62,FC Basel,€650K,€4K
R. Thellufsen,20,Denmark,62,Aalborg BK,€550K,€2K
E. Zelazny,25,France,62,ES Troyes AC,€280K,€3K
F. Kohls,22,Germany,62,Würzburger FV,€450K,€1K
Mena,19,Spain,62,Sevilla Atlético,€650K,€1K
Domingos Quina,17,Portugal,62,West Ham United,€600K,€8K
W. Sery,29,France,62,US Quevilly-Rouen,€240K,€2K
J. Ferretti,23,Italy,62,Ternana,€350K,€1K
O. Kittner,29,Germany,62,SC Preußen Münster,€240K,€1K
K. Chergui,24,France,62,La Berrichonne de Châteauroux,€425K,€1K
D. Volkmer,21,Germany,62,Werder Bremen II,€400K,€1K
Galván,24,Spain,62,CD Tenerife,€300K,€1K
Marco,22,Portugal,62,FC Paços de Ferreira,€300K,€1K
E. Seidou,25,France,62,US Orléans Loiret Football,€325K,€1K
A. Olliero,21,France,62,FC Nantes,€325K,€2K
M. Besuschkow,20,Germany,62,Eintracht Frankfurt,€525K,€4K
L. Öhman,25,Sweden,62,AFC Eskilstuna,€325K,€1K
O. Käuper,20,Germany,62,Werder Bremen II,€525K,€1K
A. Akkaynak,18,Germany,62,Bayer 04 Leverkusen,€625K,€5K
J. Lea Siliki,21,France,62,Stade Rennais FC,€500K,€4K
S. Reddemann,21,Germany,62,SV Wehen Wiesbaden,€525K,€1K
C. Buonaiuto,24,Italy,62,Perugia,€400K,€1K
M. Hober,21,Germany,62,Sportfreunde Lotte,€450K,€1K
F. Fumu Tamuzo,22,France,62,AJ Auxerre,€475K,€2K
M. Kaffenberger,20,Germany,62,Werder Bremen II,€375K,€1K
F. Honorat,20,France,62,Clermont Foot 63,€525K,€1K
Pedro Díaz,19,Spain,62,Real Sporting de Gijón,€475K,€1K
M. Grösch,23,Germany,62,FC Carl Zeiss Jena,€350K,€1K
Miguel,17,Spain,62,Real Valladolid,€425K,€1K
G. Crociata,19,Italy,62,Crotone,€650K,€2K
A. Hopmark,25,Norway,62,Kristiansund BK,€350K,€1K
E. Mæland,28,Norway,62,FK Haugesund,€300K,€1K
M. Marcjanik,22,Poland,62,Arka Gdynia,€400K,€2K
M. Guendouzi,18,France,62,FC Lorient,€500K,€1K
L. Petry,24,Denmark,62,FC Nordsjælland,€400K,€3K
A. Hadenius,26,Sweden,62,IFK Norrköping,€325K,€1K
Sergi González,22,Spain,62,Atlético Madrid,€350K,€7K
N. Lavanchy,23,Switzerland,62,Grasshopper Club Zürich,€425K,€3K
A. Salvi,29,Italy,62,Cittadella,€230K,€1K
M. Barreto,26,France,62,AJ Auxerre,€350K,€2K
C. Routis,27,France,62,Ross County FC,€350K,€2K
Fran Serrano,22,Spain,62,Granada CF,€375K,€2K
W. Louisy-Daniel,31,France,62,Bourg en Bresse Péronnas 01,€270K,€1K
M. Knoester,18,Netherlands,62,Feyenoord,€575K,€2K
T. Schilk,25,Germany,62,Hallescher FC,€300K,€1K
R. Kongolo,19,Netherlands,62,Doncaster Rovers,€600K,€1K
Mena,22,Spain,62,Córdoba CF,€375K,€2K
E. Baldini,20,Italy,62,Ascoli,€525K,€1K
A. Karadas,35,Norway,62,SK Brann,€140K,€1K
A. Paleari,24,Italy,62,Cittadella,€300K,€1K
Adrián,21,Spain,62,Deportivo Alavés,€400K,€3K
T. Verheydt,25,Netherlands,62,Crawley Town,€375K,€2K
B. Dudzic,28,Poland,62,Sandecja Nowy Sącz,€300K,€1K
P. Puchegger,22,Austria,62,SK Sturm Graz,€400K,€3K
J. Putze,22,Germany,62,Sportfreunde Lotte,€350K,€1K
Aarón,21,Spain,62,Granada CF,€300K,€1K
E. Soleri,19,Italy,62,La Spezia,€650K,€6K
Dani Martín,18,Spain,62,Real Sporting de Gijón,€375K,€1K
L. Stoll,21,Germany,62,SC Preußen Münster,€450K,€1K
U. Hesse,29,Germany,62,SSV Jahn Regensburg,€300K,€3K
D. Crnigoj,21,Slovenia,62,FC Lugano,€550K,€1K
A. Schlager,21,Austria,62,LASK Linz,€350K,€2K
S. Aasmundsen,27,Norway,62,Jönköpings Södra IF,€350K,€1K
F. Rogic,24,Sweden,62,Örebro SK,€400K,€1K
B. Kurz,20,Germany,62,Rot-Weiß Erfurt,€425K,€1K
Q. Maceiras,21,Switzerland,62,FC Sion,€600K,€3K
J. Arctander Moe,21,Norway,62,Stabæk Fotball,€425K,€1K
S. Schimmer,23,Germany,62,SpVgg Unterhaching,€425K,€1K
M. Festa,25,Italy,62,Crotone,€290K,€2K
A. Polidori,25,Italy,62,Vercelli,€400K,€1K
M. Ristl,20,Germany,62,FC Sochaux-Montbéliard,€425K,€1K
Josín,19,Spain,62,Real Oviedo,€425K,€1K
X. Schlager,19,Austria,62,FC Red Bull Salzburg,€650K,€3K
L. Germoni,19,Italy,62,Parma,€575K,€4K
J. Chabot,19,Germany,62,Sparta Rotterdam,€425K,€1K
M. Pink,26,Austria,62,SV Mattersburg,€375K,€5K
D. Vente,18,Netherlands,62,Feyenoord,€625K,€2K
T. Efouba Ayissi,20,France,62,FC Metz,€475K,€2K
O. Karlsson,20,Iceland,62,Molde FK,€525K,€1K
E. Käck,27,Sweden,62,Djurgårdens IF,€250K,€1K
V. Sierro,21,Switzerland,62,SC Freiburg,€475K,€4K
F. Arkenberg,21,Germany,62,Hannover 96,€425K,€5K
Sergi Álamo,19,Spain,62,Girona CF,€500K,€2K
K. Lankford,18,Germany,62,1. FC Heidenheim,€625K,€2K
U. Taffertshofer,25,Germany,62,SpVgg Unterhaching,€350K,€1K
N. De Medina,19,Belgium,62,Royal Excel Mouscron,€475K,€1K
Fran Manzanera,20,Spain,62,Levante UD,€425K,€3K
F. Olsson,32,Sweden,62,Jönköpings Södra IF,€240K,€1K
D. Jarl,25,Sweden,62,IK Sirius,€325K,€1K
Alberto López,22,Spain,62,Málaga CF,€350K,€3K
J. Tveita,25,Norway,62,Sarpsborg 08 FF,€375K,€1K
G. Wüthrich,22,Switzerland,62,BSC Young Boys,€450K,€3K
F. Gytkjær,24,Denmark,62,FK Haugesund,€400K,€1K
K. Bielik,19,Poland,62,Arsenal,€600K,€7K
M. Nakkim,20,Norway,62,Vålerenga Fotball,€600K,€1K
P. Szymiński,23,Poland,62,Palermo,€350K,€1K
A. Ildız,20,Austria,62,Kasimpaşa SK,€400K,€2K
N. Sessa,21,Germany,62,VfB Stuttgart,€500K,€4K
C. van Berkel,25,Netherlands,62,Sandefjord Fotball,€350K,€1K
D. Buchholz,32,Germany,62,Sportfreunde Lotte,€170K,€1K
M. Johansson,23,Sweden,62,Halmstads BK,€350K,€1K
C. Gebauer,23,Austria,62,SCR Altach,€400K,€3K
G. Kasprzik,33,Poland,62,Górnik Zabrze,€150K,€1K
Nahuel,21,Spain,62,CD Tenerife,€450K,€1K
J. Pierre-Charles,23,France,62,Valenciennes FC,€375K,€1K
A. Mójta,31,Poland,62,Piast Gliwice,€200K,€2K
M. Muscat,32,Malta,62,Melbourne City,€170K,€2K
P. Tietz,19,Germany,61,Eintracht Braunschweig,€425K,€3K
L. Zanon,20,Italy,61,Ternana,€350K,€7K
D. Steininger,22,Germany,61,SpVgg Greuther Fürth,€400K,€2K
M. Ramsland,24,Norway,61,Sogndal,€350K,€1K
K. Jóźwiak,19,Poland,61,Lech Poznań,€600K,€1K
D. Geiger,19,Germany,61,TSG 1899 Hoffenheim,€525K,€3K
J. Teunckens,19,Belgium,61,Club Brugge KV,€375K,€1K
E. Huth,20,Germany,61,Rot-Weiß Erfurt,€450K,€6K
Roni,23,Spain,61,Real Oviedo,€350K,€2K
X. Tomas,31,France,61,Hamilton Academical FC,€170K,€2K
Colinas,29,Spain,61,C.D. Leonesa S.A.D.,€250K,€2K
W. Sietsma,21,Netherlands,61,Milton Keynes Dons,€350K,€1K
M. Prezioso,21,Italy,61,Carpi,€375K,€8K
E. Cicerelli,22,Italy,61,Salernitana,€375K,€1K
N. Erlbeck,24,Germany,61,FC Carl Zeiss Jena,€325K,€1K
C. Køhler,21,Denmark,61,FC Helsingør,€450K,€2K
P. Itter,22,Germany,61,SC Paderborn 07,€350K,€1K
E. Dacaj,20,Germany,61,Eintracht Braunschweig,€375K,€4K
S. Pontisso,20,Italy,61,Udinese,€450K,€4K
T. De Smet,19,Belgium,61,KAA Gent,€425K,€2K
E. Vignato,16,Italy,61,Chievo Verona,€500K,€1K
P. Steiring,20,Norway,61,Sogndal,€375K,€1K
S. Schreck,18,Germany,61,Bayer 04 Leverkusen,€525K,€5K
R. ten Hove,19,Netherlands,61,Feyenoord,€450K,€1K
Raúl Vallejo,21,Spain,61,CD Numancia,€375K,€2K
Pablo Vázquez,22,Spain,61,Granada CF,€325K,€2K
Julio Gracia,19,Spain,61,Real Betis Balompié,€425K,€2K
M. Heerkes,23,Netherlands,61,SV Meppen,€280K,€1K
J. Porsan-Clemente,19,France,61,Montpellier Hérault SC,€400K,€3K
J. Helmer,19,Netherlands,61,AZ Alkmaar,€425K,€1K
K. Huisman,22,Netherlands,61,Heracles Almelo,€350K,€2K
F. Flecker,21,Austria,61,Wolfsberger AC,€400K,€2K
S. Stolze,22,Germany,61,SSV Jahn Regensburg,€375K,€9K
B. Manu,20,Germany,61,Hallescher FC,€400K,€1K
D. Pelivan,21,Germany,61,SG Sonnenhof Großaspach,€350K,€1K
Álex García,23,Spain,61,SD Huesca,€290K,€2K
Juanpe Sánchez,21,Spain,61,Lorca Deportiva CF,€280K,€1K
M. Ricci,23,Italy,61,Salernitana,€375K,€9K
A. Björkebaum,29,Sweden,61,IK Sirius,€250K,€1K
P. Erhardt,23,Austria,61,SV Mattersburg,€290K,€4K
J. Abu Hanna,19,Germany,61,1. FC Kaiserslautern,€500K,€1K
A. Bernede,18,France,61,Paris Saint-Germain,€425K,€7K
K. Świderski,20,Poland,61,Jagiellonia Białystok,€400K,€2K
A. Montalto,29,Italy,61,Ternana,€250K,€1K
S. Økland,24,Norway,61,Kristiansund BK,€350K,€1K
Elton Monteiro,23,Portugal,61,FC Lausanne-Sports,€290K,€2K
A. Holm Jensen,28,Denmark,61,FC Helsingør,€230K,€2K
J. Tell,20,France,61,Stade Rennais FC,€400K,€4K
C. Nielsen,23,Denmark,61,Odense Boldklub,€375K,€3K
C. Brunner,23,Switzerland,61,FC Zürich,€300K,€2K
S. Brunstad Fet,20,Norway,61,Aalesunds FK,€400K,€1K
D. Niepsuj,21,Poland,61,Pogoń Szczecin,€325K,€1K
P. Ulvestad,26,Norway,61,Kristiansund BK,€290K,€1K
G. Sağlam,19,Germany,61,VfL Bochum,€550K,€2K
M. Gebers,31,Germany,61,SV Meppen,€170K,€1K
N. Dorsch,19,Germany,61,FC Bayern Munich,€500K,€7K
L. Bengtsson,19,Sweden,61,Hammarby IF,€425K,€1K
M. Herrmann,20,Sweden,61,FC Helsingør,€500K,€2K
F. Benko,19,Germany,61,FC Bayern Munich,€550K,€8K
D. Mouchamps,21,Belgium,61,KAS Eupen,€375K,€2K
G. Leo,22,Germany,61,Karlsruher SC,€325K,€1K
M. Nocciolini,28,Italy,61,Parma,€250K,€1K
A. Beghetto,22,Italy,61,Frosinone,€350K,€5K
M. Hansson,27,Sweden,61,Djurgårdens IF,€280K,€1K
Antonio López,27,Spain,61,Lorca Deportiva CF,€250K,€2K
S. Edera,20,Italy,61,Torino,€400K,€7K
J. Brandrup,32,Denmark,61,Lyngby BK,€140K,€2K
L. Tankulic,26,Germany,61,Sportfreunde Lotte,€325K,€1K
A. de Freitas,23,France,61,Port Vale,€350K,€3K
M. Rüdiger,22,Germany,61,Rot-Weiß Erfurt,€350K,€1K
U. Jenssen,20,Norway,61,Tromsø IL,€350K,€1K
T. Casali,21,Austria,61,SV Mattersburg,€250K,€2K
T. Vlietinck,19,Belgium,61,Club Brugge KV,€550K,€3K
J. Rasmussen,20,Denmark,61,Rosenborg BK,€500K,€1K
M. Bourabia,25,France,61,Atiker Konyaspor,€300K,€3K
P. Hamel,23,France,61,FC Lorient,€375K,€2K
S. Kopp,22,Germany,61,SSV Jahn Regensburg,€325K,€2K
I. Chaïbi,20,France,61,AS Monaco,€550K,€5K
M. Fritz,23,Germany,61,SC Fortuna Köln,€290K,€1K
T. Königsmann,20,Germany,61,SpVgg Greuther Fürth,€350K,€1K
Campos,22,Spain,61,CD Numancia,€290K,€1K
A. Bengtsson,21,Sweden,61,Halmstads BK,€290K,€1K
S. Jakubiak,24,Germany,61,Heracles Almelo,€290K,€2K
T. Dähne,23,Germany,61,HJK Helsinki,€290K,€1K
T. Robinet,20,France,61,FC Sochaux-Montbéliard,€450K,€2K
Yeremi Valerón,20,Spain,61,UD Las Palmas,€375K,€3K
A. Bruhn,23,Denmark,61,Randers FC,€350K,€3K
M. De Almeida,21,Portugal,61,Tours FC,€400K,€1K
S. Demhasaj,21,Switzerland,61,FC Luzern,€425K,€2K
M. Pinato,22,Italy,61,F.B.C. Unione Venezia,€280K,€1K
T. Valls,21,France,61,Nîmes Olympique,€325K,€1K
M. Ramon,28,France,61,US Quevilly-Rouen,€250K,€2K
D. Irandust,19,Sweden,61,BK Häcken,€550K,€1K
T. Hovda,27,Norway,61,Sarpsborg 08 FF,€280K,€1K
Juan Moreno,20,Spain,61,Atlético Madrid,€400K,€7K
T. Siwe,30,Sweden,61,Jönköpings Södra IF,€180K,€1K
O. Camara,24,France,61,US Orléans Loiret Football,€300K,€1K
Z. Erkilinc,19,Netherlands,61,Heracles Almelo,€550K,€2K
Giovanni,18,Spain,61,CD Tenerife,€525K,€1K
B. Utvik,21,Norway,61,Sogndal,€500K,€1K
Juan Pérez,20,Spain,61,CA Osasuna,€400K,€1K
C. Stefańczyk,33,Poland,61,Wisła Płock,€100K,€1K
S. Mladenovic,23,Norway,61,Odds BK,€400K,€1K
N. Kühn,17,Germany,61,RB Leipzig,€550K,€6K
Fran Sánchez,27,Spain,61,SV Mattersburg,€260K,€5K
F. Eboa Eboa,20,France,61,En Avant de Guingamp,€350K,€3K
F. Bombagi,27,Italy,61,Ternana,€260K,€1K
D. Tuma,21,Germany,61,FC Carl Zeiss Jena,€350K,€1K
A. Condé,20,Germany,61,Holstein Kiel,€550K,€8K
S. Puttkammer,28,Germany,61,SV Meppen,€230K,€1K
O. De Wolf,20,Belgium,61,Sporting Lokeren,€350K,€2K
A. Andersson,26,Sweden,61,Östersunds FK,€240K,€1K
D. Schad,20,Germany,61,SpVgg Greuther Fürth,€375K,€2K
I. Konaté,18,France,61,RB Leipzig,€475K,€5K
T. Zündel,29,Austria,61,Wolfsberger AC,€250K,€3K
T. Bendiksen,27,Norway,61,Sandefjord Fotball,€260K,€1K
M. Dombrowka,25,Germany,61,SpVgg Unterhaching,€260K,€1K
Torres,20,Spain,61,CD Tenerife,€400K,€1K
A. Kojić,21,Sweden,61,Halmstads BK,€300K,€1K
S. Crone,22,Denmark,61,Brøndby IF,€325K,€3K
I. Marconi,27,Italy,61,Cremonese,€250K,€1K
A. Falch,25,Norway,61,IFK Norrköping,€250K,€1K
M. Caufriez,20,Belgium,61,Waasland-Beveren,€350K,€2K
J. Phojo,24,France,61,Clermont Foot 63,€250K,€1K
D. Sow,20,Switzerland,61,BSC Young Boys,€550K,€3K
L. Heynke,17,Germany,61,1. FC Magdeburg,€450K,€1K
P. Karlsson Lagemyr,20,Sweden,61,IFK Göteborg,€450K,€1K
M. Jansen,24,Germany,61,SV Sandhausen,€325K,€1K
D. Vitturini,20,Italy,61,Carpi,€400K,€1K
Y. Mamilonne,25,France,61,US Quevilly-Rouen,€325K,€4K
Guti,22,Spain,61,Real Zaragoza,€300K,€2K
Luis Perea,19,Spain,61,CA Osasuna,€475K,€1K
T. Björkström,26,Sweden,61,Östersunds FK,€250K,€1K
Sebas Moyano,20,Spain,61,Córdoba CF,€475K,€2K
Álex Mozo,22,Spain,61,CD Leganés,€425K,€4K
P. Hristov,18,Bulgaria,61,Fiorentina,€475K,€5K
M. Cuisance,17,France,61,Borussia Mönchengladbach,€550K,€3K
Xemi,22,Spain,61,Oxford United,€350K,€2K
S. Ahmed-Kadi,20,France,61,Salernitana,€425K,€1K
M. Warcholak,27,Poland,61,Arka Gdynia,€210K,€2K
S. Zenjov,28,Estonia,61,Cracovia,€250K,€2K
K. Fickentscher,28,Switzerland,61,FC Sion,€180K,€3K
N. Gavory,22,France,61,Clermont Foot 63,€400K,€1K
S. Sow,20,Netherlands,61,FC Utrecht,€375K,€2K
Santi Samanes,21,Spain,61,Real Valladolid,€375K,€2K
L. Bonnefoi,33,France,61,RC Strasbourg,€130K,€3K
Sergio Arribas,21,Spain,61,CD Leganés,€400K,€4K
M. Degerlund,19,Sweden,61,Hammarby IF,€350K,€1K
D. Geurts,22,Germany,61,SC Paderborn 07,€375K,€1K
H. Wolf,18,Austria,61,FC Red Bull Salzburg,€525K,€3K
S. Larsson,34,Sweden,61,Kalmar FF,€70K,€1K
H. Johansen,24,Norway,61,Vålerenga Fotball,€325K,€1K
W. Jobello,23,France,61,GFC Ajaccio,€375K,€2K
J. Ertlthaler,20,Austria,61,SV Mattersburg,€400K,€4K
V. Golemić,26,Serbia,61,FC Lugano,€270K,€2K
G. Gori,18,Italy,61,Fiorentina,€525K,€6K
T. David,20,Netherlands,61,ADO Den Haag,€325K,€2K
F. Vecchione,26,Italy,61,SG Sonnenhof Großaspach,€250K,€1K
J. Gundersen,21,Norway,61,Tromsø IL,€350K,€1K
Víctor López,20,Spain,61,Deportivo Alavés,€425K,€4K
M. Listkowski,19,Poland,61,Pogoń Szczecin,€425K,€1K
M. Schubert,19,Germany,61,SG Dynamo Dresden,€450K,€1K
M. Branderhorst,23,Netherlands,61,Willem II,€260K,€1K
A. Berntsson,21,Sweden,61,Halmstads BK,€300K,€1K
Olabe,21,Spain,61,Atlético Madrid,€400K,€7K
G. Terrani,22,Italy,61,Perugia,€350K,€1K
G. Guerrieri,21,Italy,61,Lazio,€350K,€4K
D. Subotić,28,Switzerland,61,Ulsan Hyundai Horang-i,€260K,€2K
A. Tozzo,24,Italy,61,Sampdoria,€250K,€4K
Y. Çoban,20,Germany,61,Alanyaspor,€450K,€3K
M. Gabbia,17,Italy,61,Milan,€450K,€7K
Dani Iglesias,21,Spain,61,Deportivo Alavés,€425K,€4K
M. Gatto,21,Italy,61,Chievo Verona,€375K,€3K
R. Seigers,19,Belgium,61,KRC Genk,€425K,€2K
M. Meulensteen,17,Netherlands,61,Preston North End,€500K,€2K
J. Tuominen,21,Finland,61,,€0,€0.00
D. Petrovic,24,Serbia,61,SKN St. Pölten,€290K,€3K
R. Wulle,23,Germany,61,SV Sandhausen,€280K,€1K
N. Casale,19,Italy,61,Perugia,€375K,€2K
M. Rocca,21,Italy,61,Vercelli,€375K,€5K
K. Christensen,37,Denmark,61,FC København,€20K,€2K
E. Sakic,26,Austria,61,SCR Altach,€240K,€3K
L. Gambin,24,Malta,61,Luton Town,€325K,€4K
V. Selimović,20,Luxembourg,61,FC Metz,€375K,€2K
M. Albornoz,29,Sweden,61,AFC Eskilstuna,€200K,€1K
N. Brandenburger,22,Germany,61,SC Fortuna Köln,€290K,€1K
D. Raum,19,Germany,61,SpVgg Greuther Fürth,€475K,€2K
M. Reule,23,Germany,61,SG Sonnenhof Großaspach,€290K,€1K
J. Gerezgiher,21,Germany,61,Holstein Kiel,€375K,€2K
J. Geissmann,24,Switzerland,61,FC Lausanne-Sports,€350K,€2K
K. Miś,21,Poland,61,Korona Kielce,€325K,€1K
F. Sulmoni,31,Switzerland,61,FC Lugano,€170K,€2K
A. Jagiełło,22,Poland,61,Piast Gliwice,€350K,€2K
R. Espejord,21,Norway,61,Tromsø IL,€350K,€1K
A. Laïdouni,20,France,61,Angers SCO,€290K,€3K
Juan Delgado,23,Spain,61,Levante UD,€350K,€4K
Tamayo,22,Spain,61,Getafe CF,€325K,€4K
N. Vemmelund,24,Denmark,61,Dundalk,€280K,€1K
Quinti,20,Spain,61,Villarreal CF,€325K,€4K
C. Pelagatti,28,Italy,61,Cittadella,€200K,€1K
E. Verstappen,23,Netherlands,61,Eintracht Braunschweig,€260K,€3K
Roberto Núñez,21,Spain,61,Royal Antwerp FC,€375K,€2K
P. Fito,21,France,61,Montpellier Hérault SC,€350K,€3K
D. Nothnagel,22,Germany,61,SV Wehen Wiesbaden,€280K,€1K
J. Ngoy,19,Belgium,61,Stoke City,€475K,€7K
K. Baran,27,Poland,61,Termalica Bruk-Bet Nieciecza,€200K,€1K
T. Aupic,32,France,61,Paris FC,€140K,€1K
L. Dürholtz,23,Germany,61,Holstein Kiel,€325K,€2K
D. Mihajlovic,25,Switzerland,61,FC Lugano,€300K,€2K
J. Dacosta,21,France,61,Chamois Niortais FC,€400K,€1K
A. Diawusie,19,Germany,61,SV Wehen Wiesbaden,€550K,€6K
S. Grether,25,Switzerland,61,FC Luzern,€260K,€2K
F. Berra,22,Italy,61,Vercelli,€325K,€1K
A. Ingegneri,25,Italy,61,Palermo,€270K,€1K
M. Pantović,20,Serbia,61,FC Bayern Munich,€375K,€12K
A. Winkler,25,Germany,61,SpVgg Unterhaching,€280K,€1K
D. Lippert,21,Germany,61,1. FC Nürnberg,€325K,€2K
Carlos Daniel,22,Portugal,61,CS Marítimo,€375K,€2K
S. Coulibaly,21,France,61,Stade Rennais FC,€500K,€3K
G. Sbrissa,20,Italy,61,Cesena,€400K,€7K
S. Batan,32,Sweden,61,Hammarby IF,€140K,€1K
Diogo Almeida,19,Portugal,61,CD Feirense,€325K,€1K
J. Correia,23,France,61,En Avant de Guingamp,€280K,€4K
J. Respen,18,Netherlands,61,VVV-Venlo,€525K,€2K
S. Rajalakso,28,Sweden,61,GIF Sundsvall,€250K,€1K
L. Jensen,20,Germany,61,Werder Bremen II,€450K,€1K
T. Jacobsen,20,Germany,61,Werder Bremen II,€400K,€1K
N. Rehnen,20,Germany,61,DSC Arminia Bielefeld,€350K,€1K
F. Krogstad,22,Norway,61,Lillestrøm SK,€375K,€1K
E. Bytyqi,20,Germany,61,Würzburger FV,€450K,€1K
Pomareta,22,Spain,61,CD Numancia,€325K,€2K
M. van de Meulenhof,18,Netherlands,61,PSV,€425K,€1K
J. Thomasen,21,Denmark,61,Odense Boldklub,€425K,€2K
A. Bordin,18,Italy,61,Ternana,€525K,€6K
J. Balk,23,Netherlands,61,St. Patrick's Athletic,€300K,€1K
P. Stępiński,22,Poland,61,Wisła Płock,€325K,€1K
B. Rotenberg,31,Finland,61,Lokomotiv Moscow,€160K,€7K
Grego Sierra,24,Spain,61,CD Numancia,€350K,€2K
S. Horemans,19,Belgium,61,KAA Gent,€375K,€2K
I. Bah,18,Belgium,61,KV Oostende,€525K,€2K
R. Kadima,19,France,61,AC Ajaccio,€525K,€1K
T. Nobile,20,Italy,61,Vercelli,€300K,€1K
T. Malacia,17,Netherlands,61,Feyenoord,€450K,€2K
F. Cernuto,25,Italy,61,F.B.C. Unione Venezia,€270K,€1K
K. Steindórsson,27,Iceland,61,GIF Sundsvall,€260K,€1K
P. Wilson,20,Sweden,61,GIF Sundsvall,€425K,€1K
Diego Parras,21,Spain,61,UD Las Palmas,€400K,€3K
L. Grorud,33,Norway,61,Sandefjord Fotball,€100K,€1K
L. Stulac,22,Slovenia,61,F.B.C. Unione Venezia,€290K,€1K
J. Joronen,24,Finland,61,AC Horsens,€250K,€2K
Navas,22,Spain,61,UD Almería,€325K,€2K
M. Greve,22,Denmark,61,Odense Boldklub,€375K,€3K
T. Christensen,33,Denmark,61,Lyngby BK,€100K,€2K
T. Hagn,22,Germany,61,SpVgg Unterhaching,€290K,€1K
T. Hübers,20,Germany,61,Hannover 96,€375K,€5K
Q. Laçi,21,Albania,61,AC Ajaccio,€400K,€1K
C. Boukholda,21,France,61,LOSC Lille,€400K,€6K
Genaro,19,Spain,61,Sevilla Atlético,€475K,€1K
J. Johansen,32,Norway,61,Tromsø IL,€190K,€1K
N. Belloni,22,Italy,61,Carpi,€350K,€9K
S. Starke Hedlund,22,Sweden,61,Kalmar FF,€325K,€1K
F. Jagiełło,19,Poland,61,Zagłębie Lubin,€425K,€1K
A. Confais,20,France,61,ES Troyes AC,€425K,€3K
G. Malcore,23,Italy,61,Carpi,€350K,€1K
E. Zenga,24,Germany,61,Hallescher FC,€270K,€1K
P. Wiesinger,23,Austria,61,LASK Linz,€300K,€3K
D. Snepvangers,19,Netherlands,61,NAC Breda,€425K,€1K
A. Gerbo,27,Italy,61,Foggia,€230K,€1K
S. Benamar,24,Germany,61,Rot-Weiß Erfurt,€325K,€1K
