P. Flo,28,Norway,68,,€0,€0.00
P. Forsell,26,Finland,63,Örebro SK,€425K,€1K
P. Frankowski,22,Poland,68,Jagiellonia Białystok,€1.2M,€6K
P. Frattali,31,Italy,65,Parma,€325K,€1K
P. Frick,25,Sweden,67,IF Elfsborg,€975K,€4K
P. Friis Jensen,29,Denmark,60,Silkeborg IF,€170K,€1K
P. Fritsch,18,Germany,55,Borussia Dortmund,€160K,€3K
P. Fryc,24,Poland,65,Termalica Bruk-Bet Nieciecza,€600K,€2K
P. Funk,27,Germany,65,SV Wehen Wiesbaden,€500K,€1K
P. Förster,22,Germany,60,SV Sandhausen,€300K,€1K
P. Gerkens,22,Belgium,71,RSC Anderlecht,€3.2M,€14K
P. Ghiglione,20,Italy,60,Vercelli,€450K,€4K
P. Gibaud,29,France,67,FC Sochaux-Montbéliard,€575K,€6K
P. Gladon,25,Netherlands,68,Heracles Almelo,€1.1M,€29K
P. Gluhakovic,21,Austria,54,FK Austria Wien,€110K,€2K
P. Glykos,30,Greece,71,PAOK Thessaloniki,€1.5M,€1K
P. Gollini,22,Italy,70,Atalanta,€2M,€15K
P. Golubović,22,Serbia,60,Novara,€240K,€1K
P. Gouano,23,France,72,Amiens SC Football,€4.2M,€11K
P. Grbić,28,Montenegro,69,Akhisar Belediyespor,€1.1M,€12K
P. Gregor,23,Denmark,67,FC Nordsjælland,€925K,€7K
P. Groß,26,Germany,76,Brighton & Hove Albion,€9.5M,€52K
P. Gulácsi,27,Hungary,76,RB Leipzig,€6M,€45K
P. Göbel,23,Germany,69,Würzburger FV,€1.4M,€1K
P. Haginge,32,Sweden,59,Örebro SK,€90K,€1K
P. Haglund,30,Sweden,64,IK Sirius,€425K,€1K
P. Hamel,23,France,61,FC Lorient,€375K,€2K
P. Hatzidiakos,20,Greece,65,AZ Alkmaar,€725K,€2K
P. Heerwagen,34,Germany,66,FC St. Pauli,€260K,€4K
P. Heigre,22,Norway,62,Strømsgodset IF,€325K,€1K
P. Heise,26,Germany,70,SG Dynamo Dresden,€1.8M,€10K
P. Helland,27,Norway,72,Rosenborg BK,€3.3M,€7K
P. Hellquist,26,Sweden,62,Kalmar FF,€375K,€1K
P. Hercher,21,Germany,58,1. FC Nürnberg,€210K,€2K
P. Herrmann,26,Germany,79,Borussia Mönchengladbach,€15M,€46K
P. Herrmann,29,Germany,66,Holstein Kiel,€475K,€4K
P. Hetemaj,30,Finland,77,Chievo Verona,€8M,€21K
P. Hidi,26,Hungary,68,Real Oviedo,€1.1M,€6K
P. Hoffmann,25,Germany,66,SC Preußen Münster,€775K,€1K
P. Hofmann,24,Germany,69,SpVgg Greuther Fürth,€1.4M,€8K
P. Hosiner,28,Austria,71,1. FC Union Berlin,€2.4M,€25K
P. Hristov,18,Bulgaria,61,Fiorentina,€475K,€5K
P. Huspek,26,Austria,67,SK Sturm Graz,€825K,€13K
P. Højbjerg,21,Denmark,75,Southampton,€9M,€52K
P. Iemmello,25,Italy,71,Benevento Calcio,€3M,€34K
P. Itter,22,Germany,61,SC Paderborn 07,€350K,€1K
P. Jansson,26,Sweden,77,Leeds United,€9M,€37K
P. Jaroszyński,22,Poland,65,Chievo Verona,€650K,€4K
P. Jensen,19,Denmark,57,FC Nordsjælland,€100K,€1K
P. Joosten,21,Netherlands,67,FC Utrecht,€1.1M,€7K
P. Kadeřábek,25,Czech Republic,78,TSG 1899 Hoffenheim,€11M,€33K
P. Kammerbauer,20,Germany,66,1. FC Nürnberg,€1M,€3K
P. Kanstrup,28,Denmark,71,Aarhus GF,€2.2M,€10K
P. Kapp,19,Germany,55,FC Sochaux-Montbéliard,€140K,€1K
P. Karlsson,31,Sweden,72,AIK Solna,€2.1M,€7K
P. Karlsson Lagemyr,20,Sweden,61,IFK Göteborg,€450K,€1K
P. Kasami,25,Switzerland,73,FC Sion,€4.8M,€19K
P. Kieszek,33,Poland,71,Córdoba CF,€1.2M,€6K
P. Kimpembe,21,France,77,Paris Saint-Germain,€12M,€51K
P. Kirkevold,26,Norway,67,Hobro IK,€975K,€8K
P. Klandt,33,Germany,69,SC Freiburg,€525K,€11K
P. Klement,24,Germany,66,1. FSV Mainz 05,€850K,€7K
P. Klewin,23,Germany,63,Rot-Weiß Erfurt,€375K,€1K
P. Klingmann,29,Germany,68,SV Sandhausen,€675K,€5K
P. Koch,26,Switzerland,65,FC St. Gallen,€525K,€4K
P. Konate,23,Sweden,67,Ferrara (SPAL),€850K,€7K
P. Kone,29,Greece,72,AEK Athens,€3M,€1K
P. Krachunov,28,Bulgaria,58,Sandecja Nowy Sącz,€120K,€1K
P. Kristensen,30,Denmark,64,Aalborg BK,€325K,€4K
P. Kubina,18,Poland,53,MSV Duisburg,€110K,€1K
P. Kun,22,Poland,60,Arka Gdynia,€290K,€1K
P. Kurzweg,23,Germany,66,1. FC Union Berlin,€700K,€7K
P. Köhn,19,Switzerland,63,RB Leipzig,€650K,€3K
P. Köpke,21,Germany,69,FC Erzgebirge Aue,€1.7M,€5K
P. Larsen,28,Norway,65,SK Brann,€525K,€2K
P. Lasne,28,France,74,Montpellier Hérault SC,€5.5M,€26K
P. Lasogga,25,Germany,74,Leeds United,€7M,€33K
P. Leciejewski,32,Poland,70,SK Brann,€1M,€4K
P. Lees-Melou,24,France,75,OGC Nice,€8.5M,€26K
P. Lienhart,20,Austria,65,SC Freiburg,€850K,€22K
P. Lipski,23,Poland,68,Lechia Gdańsk,€1.4M,€5K
P. Magnon,21,France,55,Stade Brestois 29,€160K,€1K
P. Malarczyk,25,Poland,64,Cracovia,€450K,€2K
P. Malicsek,20,Austria,64,SK Rapid Wien,€600K,€5K
P. Mantalos,25,Greece,75,AEK Athens,€8.5M,€1K
P. Maronilli,19,Italy,52,Cittadella,€80K,€1K
P. Martinez,28,France,67,RC Strasbourg,€600K,€13K
P. Max,23,Germany,74,FC Augsburg,€6M,€19K
P. Mazzocchi,21,Italy,57,Parma,€160K,€1K
P. Małecki,28,Poland,69,Wisła Kraków,€1.1M,€6K
P. Menzel,18,Germany,59,VfL Wolfsburg,€260K,€2K
P. Mertesacker,32,Germany,81,Arsenal,€10M,€110K
P. Michorl,22,Austria,64,LASK Linz,€675K,€4K
P. Mlapa,26,Germany,69,SG Dynamo Dresden,€1.3M,€10K
P. Mortensen,27,Denmark,67,Sarpsborg 08 FF,€825K,€3K
P. Mtiliga,36,Denmark,69,FC Nordsjælland,€140K,€6K
P. Mwene,23,Austria,69,1. FC Kaiserslautern,€1.2M,€7K
P. Möschl,24,Austria,66,SG Dynamo Dresden,€850K,€4K
P. Müller,22,Germany,65,SV Wehen Wiesbaden,€825K,€1K
P. Netzer,31,Austria,68,SCR Altach,€600K,€10K
P. Neumann,19,Germany,60,FC Ingolstadt 04,€400K,€2K
P. Ngawa,25,Belgium,67,Avellino,€800K,€3K
P. Niemeyer,33,Germany,71,SV Darmstadt 98,€950K,€16K
P. Nowak,19,Poland,53,Termalica Bruk-Bet Nieciecza,€100K,€1K
P. Ntep,24,France,79,VfL Wolfsburg,€16M,€63K
P. Nymann,34,Denmark,64,AC Horsens,€130K,€3K
P. Ochs,20,Germany,66,TSG 1899 Hoffenheim,€1.4M,€7K
P. Olkowski,27,Poland,73,1. FC Köln,€3.7M,€29K
P. Olsen,23,Denmark,63,FC Helsingør,€550K,€2K
P. Omombe,22,France,55,Paris FC,€120K,€1K
P. Pannier,18,Germany,55,Hallescher FC,€160K,€1K
P. Papp,27,Romania,68,Kardemir Karabükspor,€750K,€8K
P. Parzyszek,23,Poland,68,PEC Zwolle,€1.2M,€7K
P. Paye,27,France,69,Bourg en Bresse Péronnas 01,€875K,€4K
P. Pentke,32,Germany,65,SSV Jahn Regensburg,€300K,€3K
P. Pentz,20,Austria,59,FK Austria Wien,€160K,€2K
P. Pervan,29,Austria,66,LASK Linz,€525K,€4K
P. Petlach,18,Austria,56,FC Admira Wacker Mödling,€170K,€1K
P. Pogba,24,France,87,Manchester United,€66.5M,€195K
P. Polomat,23,France,68,AJ Auxerre,€975K,€15K
P. Posch,23,Austria,58,FC Admira Wacker Mödling,€150K,€1K
P. Posipal,29,Germany,58,SV Meppen,€100K,€1K
P. Poński,19,Poland,53,Korona Kielce,€90K,€1K
P. Prosenik,24,Austria,64,SK Rapid Wien,€575K,€6K
P. Puchegger,22,Austria,62,SK Sturm Graz,€400K,€3K
P. Pusic,18,Switzerland,55,Grasshopper Club Zürich,€180K,€1K
P. Pîrvulescu,28,Romania,64,Wisła Płock,€350K,€2K
P. Płacheta,19,Poland,58,SG Sonnenhof Großaspach,€270K,€1K
P. Retsos,18,Greece,72,Bayer 04 Leverkusen,€4.9M,€15K
P. Riese,27,Germany,66,FC Erzgebirge Aue,€600K,€2K
P. Rosario,20,Netherlands,65,PSV,€875K,€4K
P. Sabak,18,Belgium,60,KRC Genk,€425K,€1K
P. Sagna,26,France,69,Moreirense FC,€900K,€4K
P. Salata,19,Germany,58,1. FC Kaiserslautern,€190K,€1K
P. Salomon,29,Austria,65,SCR Altach,€525K,€5K
P. Sammarco,34,Italy,69,Frosinone,€500K,€3K
P. Sandler,20,Netherlands,64,PEC Zwolle,€675K,€2K
P. Schiattarella,30,Italy,71,Ferrara (SPAL),€2.2M,€11K
P. Schick,21,Czech Republic,77,Roma,€14.5M,€34K
P. Schmidt,18,Austria,56,FC Admira Wacker Mödling,€190K,€1K
P. Schmieder,18,Germany,52,SV Darmstadt 98,€90K,€1K
P. Schobesberger,23,Austria,70,SK Rapid Wien,€2.4M,€16K
P. Schoch,18,Germany,53,SpVgg Unterhaching,€120K,€1K
P. Schorr,22,Germany,64,VfR Aalen,€525K,€1K
P. Schwegler,30,Switzerland,75,Hannover 96,€4.9M,€33K
P. Schönfeld,28,Germany,69,Eintracht Braunschweig,€1M,€15K
P. Schürpf,27,Switzerland,60,FC Luzern,€220K,€2K
P. Seguin,22,Germany,71,SG Dynamo Dresden,€3.2M,€28K
P. Senderos,32,Switzerland,68,Houston Dynamo,€525K,€5K
P. Silfwer,25,Sweden,58,Halmstads BK,€160K,€1K
P. Sisto,22,Denmark,74,RC Celta de Vigo,€8.5M,€22K
P. Skjelbred,30,Norway,78,Hertha BSC Berlin,€7.5M,€29K
P. Slišković,26,Croatia,63,Hallescher FC,€450K,€1K
P. Sohm,25,Germany,65,SG Sonnenhof Großaspach,€675K,€1K
P. Sontheimer,18,Germany,64,SpVgg Greuther Fürth,€925K,€2K
P. Staikos,21,Greece,60,Panathinaikos FC,€325K,€1K
P. Steiring,20,Norway,61,Sogndal,€375K,€1K
P. Stenzel,21,Germany,71,SC Freiburg,€2.8M,€12K
P. Stolarski,21,Poland,67,Lechia Gdańsk,€1M,€4K
P. Strand,22,Norway,65,Molde FK,€775K,€2K
P. Stępiński,22,Poland,61,Wisła Płock,€325K,€1K
P. Sussek,17,Germany,58,FC Ingolstadt 04,€250K,€2K
P. Szarek,21,Poland,60,Termalica Bruk-Bet Nieciecza,€280K,€1K
P. Szymiński,23,Poland,62,Palermo,€350K,€1K
P. Tachtsidis,26,Greece,75,Olympiakos CFP,€6.5M,€1K
P. Teixeira,18,Switzerland,53,BSC Young Boys,€120K,€2K
P. Terracciano,27,Italy,65,Empoli,€375K,€1K
P. Testroet,26,Germany,68,SG Dynamo Dresden,€975K,€10K
P. Tietz,19,Germany,61,Eintracht Braunschweig,€425K,€3K
P. Tomasik,29,Poland,65,Jagiellonia Białystok,€400K,€3K
P. Tschauner,31,Germany,72,Hannover 96,€1.9M,€19K
P. Tschernegg,24,Austria,63,FC St. Gallen,€400K,€2K
P. Tsintotas,19,Greece,64,AEK Athens,€475K,€1K
P. Tuszyński,27,Poland,64,Zagłębie Lubin,€525K,€3K
P. Tytoń,30,Poland,72,RC Deportivo de La Coruña,€2M,€12K
P. Türpitz,25,Germany,66,1. FC Magdeburg,€775K,€1K
P. Ulvestad,26,Norway,61,Kristiansund BK,€290K,€1K
P. Vagic,17,Sweden,55,Malmö FF,€180K,€1K
P. Valdivia,29,France,69,Nîmes Olympique,€825K,€4K
P. Verhaegh,33,Netherlands,77,VfL Wolfsburg,€3.4M,€55K
P. Vignaud,34,France,62,US Quevilly-Rouen,€90K,€1K
P. Vlachodimos,25,Greece,70,Nîmes Olympique,€2.2M,€4K
P. Weihrauch,23,Germany,66,DSC Arminia Bielefeld,€850K,€2K
P. Wernbloom,31,Sweden,79,CSKA Moscow,€8.5M,€52K
P. Wiegers,27,Germany,65,SG Dynamo Dresden,€425K,€3K
P. Wiesinger,23,Austria,61,LASK Linz,€300K,€3K
P. Wilson,20,Sweden,61,GIF Sundsvall,€425K,€1K
P. Wlazło,28,Poland,60,Jagiellonia Białystok,€210K,€2K
P. Wollscheid,28,Germany,75,FC Metz,€5.5M,€15K
P. Wszołek,25,Poland,70,Queens Park Rangers,€2.2M,€21K
P. Zanev,31,Bulgaria,68,Amkar Perm,€600K,€12K
P. Ziegler,27,Germany,69,1. FC Kaiserslautern,€1M,€8K
P. Zieliński,23,Poland,80,Napoli,€20.5M,€64K
P. Ziereis,24,Germany,71,FC St. Pauli,€2.7M,€11K
P. Zinckernagel,22,Denmark,64,SønderjyskE,€775K,€4K
P. Zulechner,27,Austria,66,SK Sturm Graz,€675K,€7K
P. van Aanholt,26,Netherlands,75,Crystal Palace,€6.5M,€44K
P. van Amersfoort,21,Netherlands,69,SC Heerenveen,€1.5M,€5K
P. van Anholt,26,Netherlands,69,LA Galaxy,€1.1M,€5K
P. van Moorsel,27,Netherlands,66,Sparta Rotterdam,€750K,€4K
P. van Ooijen,25,Netherlands,68,Heracles Almelo,€1.1M,€7K
P. Čech,35,Czech Republic,86,Arsenal,€10.5M,€92K
P. Škuletić,27,Serbia,69,Gençlerbirliği SK,€1.2M,€12K
P. Šteinbors,31,Latvia,66,Arka Gdynia,€400K,€2K
P. Žulj,24,Austria,67,SK Sturm Graz,€950K,€11K
Pablo Cacharrón,20,Spain,58,CD Lugo,€180K,€1K
Pablo Fernández,20,Spain,63,Real Sporting de Gijón,€525K,€2K
Pablo Fornals,21,Spain,77,Villarreal CF,€14M,€27K
Pablo Hernández,32,Spain,74,Leeds United,€4.4M,€34K
Pablo Iñiguez,23,Spain,68,CF Reus Deportiu,€1M,€4K
Pablo Larrea,23,Spain,64,CD Numancia,€675K,€3K
Pablo Maffeo,19,Spain,72,Girona CF,€5M,€31K
Pablo Marí,23,Spain,68,NAC Breda,€1.1M,€5K
Pablo Pérez,23,Spain,70,Real Sporting de Gijón,€2.4M,€8K
Pablo Sarabia,25,Spain,80,Sevilla FC,€18.5M,€23K
Pablo Valcarce,24,Spain,70,CD Numancia,€2.4M,€7K
Pablo Vázquez,22,Spain,61,Granada CF,€325K,€2K
Pacheco,25,Spain,77,Deportivo Alavés,€8M,€19K
Paco Alcácer,23,Spain,79,FC Barcelona,€17.5M,€150K
Paco Montañés,30,Spain,72,CD Tenerife,€2.9M,€7K
Palatsí,29,Spain,65,C.D. Leonesa S.A.D.,€450K,€2K
Palhinha,21,Portugal,76,Sporting CP,€10M,€13K
Paolo Fernandes,18,Spain,66,NAC Breda,€1.2M,€2K
Parejo,28,Spain,83,Valencia CF,€25.5M,€45K
Patric,24,Spain,69,Lazio,€1.2M,€19K
Patrão,27,Portugal,65,Grupo Desportivo de Chaves,€600K,€3K
Pau López,22,Spain,78,RCD Espanyol,€10M,€19K
Pau López,22,Spain,78,RCD Espanyol,€10M,€19K
Pau López,22,Spain,78,RCD Espanyol,€10M,€19K
Pau López,22,Spain,78,RCD Espanyol,€10M,€19K
Pau Morer,21,Spain,63,Sandefjord Fotball,€600K,€1K
Paulinho,24,Portugal,71,SC Braga,€3.1M,€9K
Paulinho,25,Portugal,75,Grupo Desportivo de Chaves,€6.5M,€8K
Paulo Lopes,39,Portugal,67,SL Benfica,€50K,€3K
Paulo Machado,31,Portugal,73,CD Aves,€3.4M,€13K
Paulo Oliveira,26,Portugal,78,SD Eibar,€11M,€22K
Paulo Oliveira,26,Portugal,78,SD Eibar,€11M,€22K
Paulo Oliveira,26,Portugal,78,SD Eibar,€11M,€22K
Paulo Oliveira,26,Portugal,78,SD Eibar,€11M,€22K
Pedraza,21,Spain,72,Deportivo Alavés,€4.3M,€16K
Pedrinho,24,Portugal,75,FC Paços de Ferreira,€9M,€10K
Pedrinho,32,Portugal,66,CD Aves,€350K,€3K
Pedro,22,Spain,63,Real Betis Balompié,€525K,€3K
Pedro,29,Spain,84,Chelsea,€30.5M,€200K
Pedro Chirivella,20,Spain,67,Willem II,€1M,€34K
Pedro Coronas,26,Portugal,69,CS Marítimo,€1M,€6K
Pedro Díaz,19,Spain,62,Real Sporting de Gijón,€475K,€1K
Pedro León,30,Spain,80,SD Eibar,€14M,€29K
Pedro López,20,Spain,60,CD Lugo,€325K,€1K
Pedro López,33,Spain,72,Levante UD,€1.2M,€15K
Pedro Marques,19,Portugal,62,FC Paços de Ferreira,€425K,€1K
Pedro Mendes,26,Portugal,73,Montpellier Hérault SC,€4.3M,€23K
Pedro Monteiro,23,Portugal,66,Estoril Praia,€775K,€2K
Pedro Moreira,28,Portugal,71,Rio Ave FC,€2.4M,€8K
Pedro Neto,17,Portugal,63,Lazio,€750K,€2K
Pedro Nuno,22,Portugal,71,Tondela,€3.6M,€8K
Pedro Obiang,25,Spain,77,West Ham United,€10M,€79K
Pedro Pacheco,20,Portugal,56,FC Basel,€180K,€4K
Pedro Pereira,19,Portugal,69,SL Benfica,€1.7M,€4K
Pedro Pinto,22,Portugal,66,Vitória Setúbal,€700K,€2K
Pedro Queirós,32,Portugal,68,Grupo Desportivo de Chaves,€500K,€5K
Pedro Rebocho,22,Portugal,72,En Avant de Guingamp,€3.9M,€13K
Pedro Santos,29,Portugal,78,Columbus Crew SC,€10M,€11K
Pedro Santos,29,Portugal,78,Columbus Crew SC,€10M,€11K
Pedro Santos,29,Portugal,78,Columbus Crew SC,€10M,€11K
Pedro Santos,29,Portugal,78,Columbus Crew SC,€10M,€11K
Pedro Silva,20,Portugal,65,Sporting CP,€775K,€2K
Pedro Sá,23,Portugal,70,Portimonense SC,€2.1M,€5K
Pedro Sánchez,30,Spain,70,Granada CF,€1.7M,€8K
Pedro Tiba,28,Portugal,71,Grupo Desportivo de Chaves,€2.4M,€9K
Pedro Trigueira,29,Portugal,69,Vitória Setúbal,€700K,€5K
Pedrosa,20,Portugal,64,Vitória Setúbal,€725K,€2K
Pedró,29,Portugal,68,CD Aves,€875K,€8K
Pelayo,26,Spain,68,Albacete Balompié,€1.1M,€6K
Pepe,34,Portugal,86,Beşiktaş JK,€13.5M,€94K
Pere Milla,24,Spain,69,CD Numancia,€1.4M,€10K
Pere Pons,24,Spain,74,Girona CF,€7.5M,€20K
Pereirinha,29,Portugal,71,CF Os Belenenses,€1.8M,€6K
Peña,33,Spain,68,Lorca Deportiva CF,€350K,€5K
Pichu Atienza,27,Spain,69,CF Reus Deportiu,€1.1M,€5K
Pina,32,Spain,64,Lorca Deportiva CF,€250K,€3K
Pinillos,24,Spain,68,Córdoba CF,€1M,€6K
Piqué,30,Spain,87,FC Barcelona,€37.5M,€240K
Pires,36,Portugal,72,Portimonense SC,€1.1M,€6K
Pita,32,Spain,71,CD Lugo,€1.4M,€6K
Pité,22,Portugal,66,Tondela,€750K,€2K
Pizzi,27,Portugal,82,SL Benfica,€23M,€19K
Pol García,22,Spain,67,Cremonese,€975K,€37K
Pol Lirola,19,Spain,74,Sassuolo,€6M,€37K
Pol Llonch,24,Spain,69,Wisła Kraków,€1.3M,€4K
Pol Valentín,20,Spain,64,Gimnàstic de Tarragona,€900K,€2K
Pomares,24,Spain,68,Lorca Deportiva CF,€1.1M,€5K
Pomareta,22,Spain,61,CD Numancia,€325K,€2K
Portillo,27,Spain,72,Getafe CF,€3.6M,€16K
Portu,25,Spain,76,Girona CF,€10M,€29K
Postigo,28,Spain,74,Levante UD,€5M,€22K
Pozo,21,Spain,71,UD Almería,€3.4M,€6K
Pozuelo,25,Spain,78,KRC Genk,€13M,€19K
Pozuelo,25,Spain,78,KRC Genk,€13M,€19K
Pozuelo,25,Spain,78,KRC Genk,€13M,€19K
Pozuelo,25,Spain,78,KRC Genk,€13M,€19K
Prendes,19,Spain,63,Real Oviedo,€500K,€1K
Puertas,25,Spain,68,Granada CF,€1.1M,€6K
Pulido,26,Spain,66,SD Huesca,€650K,€3K
Pêpê,20,Portugal,68,Estoril Praia,€1.5M,€4K
Q. Bena,19,France,59,Chamois Niortais FC,€325K,€1K
Q. Bernard,27,France,69,Stade Brestois 29,€875K,€4K
Q. Beunardeau,23,France,64,FC Metz,€425K,€3K
Q. Boisgard,20,France,66,Toulouse FC,€1.4M,€6K
Q. Braat,19,France,63,FC Nantes,€650K,€1K
Q. Cornette,23,France,64,Amiens SC Football,€650K,€5K
Q. Depehi,20,France,63,En Avant de Guingamp,€675K,€4K
Q. Laçi,21,Albania,61,AC Ajaccio,€400K,€1K
Q. Maceiras,21,Switzerland,62,FC Sion,€600K,€3K
Q. Martin,21,France,63,Bourg en Bresse Péronnas 01,€500K,€1K
Q. Menig,21,Netherlands,68,Oldham Athletic,€1.2M,€11K
Q. Moll,26,Germany,70,Eintracht Braunschweig,€1.8M,€16K
Q. Promes,25,Netherlands,82,Spartak Moscow,€28M,€76K
Quaresma,33,Portugal,83,Beşiktaş JK,€15.5M,€67K
Queijeiro,24,Spain,62,RC Deportivo de La Coruña,€425K,€4K
Querol,28,Spain,70,CF Reus Deportiu,€1.8M,€7K
Quim,41,Portugal,69,CD Aves,€70K,€3K
Quim Araujo,29,Spain,67,Albacete Balompié,€750K,€6K
Quini,27,Spain,71,Granada CF,€2.2M,€7K
Quintana,21,Spain,60,Levante UD,€350K,€3K
Quinti,20,Spain,61,Villarreal CF,€325K,€4K
Quique,27,Spain,73,CA Osasuna,€4.7M,€12K
Quique Cebriá,22,Spain,62,SD Eibar,€350K,€2K
R. Aabid,25,France,63,Paris FC,€450K,€2K
R. Ache,18,Germany,66,Sparta Rotterdam,€1.1M,€2K
R. Acquafresca,29,Italy,69,FC Sion,€1.1M,€14K
R. Adicéam,26,France,62,Amiens SC Football,€260K,€3K
R. Adler,32,Germany,79,1. FSV Mainz 05,€7M,€28K
R. Aguilar,24,France,68,Montpellier Hérault SC,€1M,€12K
R. Alessandrini,28,France,77,LA Galaxy,€9M,€11K
R. Almeida-Santos,22,Portugal,64,Barnet,€575K,€3K
R. Almer,33,Austria,71,FK Austria Wien,€1.2M,€12K
R. Amalfitano,27,France,71,Dijon FCO,€2.5M,€14K
R. Andrich,22,Germany,65,SV Wehen Wiesbaden,€850K,€1K
R. Armand,30,France,60,GFC Ajaccio,€200K,€1K
R. Arnold,20,Switzerland,57,FC Luzern,€210K,€1K
R. Asaad,22,Sweden,60,Hammarby IF,€325K,€1K
R. Baas,21,Netherlands,60,Heracles Almelo,€260K,€1K
R. Babel,30,Netherlands,75,Beşiktaş JK,€6.5M,€43K
R. Bagadur,21,Croatia,65,Brescia,€725K,€1K
R. Bartczak,21,Poland,58,Legia Warszawa,€210K,€1K
R. Basque,22,France,63,US Quevilly-Rouen,€625K,€1K
R. Bauer,22,Germany,75,SV Werder Bremen,€7M,€21K
R. Bayard,23,France,65,Tours FC,€750K,€2K
R. Bazoer,20,Netherlands,75,VfL Wolfsburg,€10M,€40K
R. Becker,20,Germany,63,Eintracht Braunschweig,€575K,€3K
R. Beerens,29,Netherlands,71,Reading,€2.3M,€27K
R. Benatelli,25,Germany,68,SG Dynamo Dresden,€1.1M,€9K
R. Bengtsson,31,Sweden,70,Malmö FF,€1.2M,€5K
R. Benschop,18,Netherlands,59,PEC Zwolle,€250K,€1K
R. Benzar,25,Romania,73,,€0,
R. Benzar,25,Romania,73,,€0,€0.00
R. Berić,26,Slovenia,76,RSC Anderlecht,€9.5M,€42K
R. Bezjak,28,Slovenia,70,SV Darmstadt 98,€1.8M,€20K
R. Bezus,26,Ukraine,70,Sint-Truidense VV,€2.1M,€10K
R. Bianco,29,Italy,70,Perugia,€1.7M,€4K
R. Bidounga,20,France,59,AS Nancy Lorraine,€240K,€1K
R. Bocalon,28,Italy,65,Salernitana,€550K,€2K
R. Boffin,29,Belgium,73,Antalyaspor,€2.7M,€15K
R. Boguski,33,Poland,66,Wisła Kraków,€400K,€3K
R. Bormuth,21,Germany,69,Fortuna Düsseldorf,€1.5M,€11K
R. Brežančić,27,Serbia,69,SD Huesca,€875K,€5K
R. Brosco,26,Italy,66,Carpi,€650K,€7K
R. Brégerie,30,France,74,FC Ingolstadt 04,€4.2M,€21K
R. Buess,24,Switzerland,68,FC St. Gallen,€1.2M,€9K
R. Bushiri,17,Belgium,57,KV Oostende,€180K,€1K
R. Bürki,26,Switzerland,84,Borussia Dortmund,€26M,€69K
R. Cabella,27,France,76,AS Saint-Étienne,€8M,€32K
R. Cacérès,29,France,68,ES Troyes AC,€900K,€16K
R. Camacho,26,France,68,Waasland-Beveren,€925K,€7K
R. Cierzniak,34,Poland,66,Legia Warszawa,€260K,€2K
R. Cohade,32,France,74,FC Metz,€4.4M,€16K
R. Corlu,19,Denmark,58,Roma,€210K,€4K
R. Crivello,25,Italy,67,Frosinone,€750K,€3K
R. Czichos,27,Germany,70,Holstein Kiel,€1.7M,€9K
R. Danzé,30,France,73,Stade Rennais FC,€2.9M,€21K
R. De Laet,28,Belgium,72,Aston Villa,€2.5M,€24K
R. Dejmek,29,Czech Republic,66,Korona Kielce,€500K,€2K
R. Dekker,22,Netherlands,68,PEC Zwolle,€1.2M,€6K
R. Del Castillo,21,France,65,Nîmes Olympique,€875K,€12K
R. Descamps,21,France,63,Paris Saint-Germain,€400K,€6K
R. Di Gennaro,23,Italy,70,La Spezia,€1.7M,€23K
R. Diarra,22,France,62,AS Monaco,€525K,€5K
R. Donk,31,Netherlands,73,Galatasaray SK,€2.7M,€45K
R. Dugalić,24,Serbia,70,FC Tosno,€2M,€13K
R. Dugimont,31,France,70,Clermont Foot 63,€1.6M,€6K
R. Durmisi,23,Denmark,73,Real Betis Balompié,€4.7M,€18K
R. Eckardt,27,Germany,66,FC Carl Zeiss Jena,€675K,€1K
R. Elm,29,Sweden,75,Kalmar FF,€6.5M,€7K
R. Emond,25,Belgium,69,Standard de Liège,€1.3M,€10K
R. Espejord,21,Norway,61,Tromsø IL,€350K,€1K
R. Falk Jensen,25,Denmark,74,FC København,€7M,€20K
R. Fanni,35,France,74,Olympique de Marseille,€1.3M,€18K
R. Feczesin,31,Hungary,66,Jeonnam Dragons,€575K,€3K
R. Festersen,30,Denmark,67,Odense Boldklub,€725K,€10K
R. Fiamozzi,24,Italy,66,Bari,€875K,€7K
R. Filippi,28,France,70,Tours FC,€1.6M,€6K
R. Floriano,30,Italy,64,Foggia,€425K,€2K
R. Framberger,21,Germany,65,FC Augsburg,€750K,€5K
R. Freuler,25,Switzerland,75,Atalanta,€8.5M,€25K
R. Fährmann,28,Germany,84,FC Schalke 04,€25M,€54K
R. Gabrielsen,25,Norway,69,Molde FK,€1.1M,€5K
R. Gagliardini,23,Italy,78,Inter,€14.5M,€27K
R. Gagliardini,23,Italy,78,Inter,€14.5M,€27K
R. Gagliardini,23,Italy,78,Inter,€14.5M,€27K
R. Gagliardini,23,Italy,78,Inter,€14.5M,€27K
R. Gagliolo,27,Italy,71,Parma,€2M,€3K
R. Garbuschewski,31,Germany,65,FSV Zwickau,€475K,€1K
R. Gartler,31,Austria,66,LASK Linz,€575K,€6K
R. Gelmi,22,Switzerland,62,FC Thun,€425K,€2K
R. Gielen,19,Netherlands,60,VVV-Venlo,€270K,€1K
R. Gikiewicz,29,Poland,72,SC Freiburg,€2.1M,€14K
R. Glatzel,23,Germany,64,1. FC Heidenheim,€625K,€5K
R. Gojani,24,Sweden,65,Jönköpings Södra IF,€700K,€1K
