L. Messi,30,Argentina,93,FC Barcelona,€105M,€565K
J. Jernal,25,Chile,71,CD Universidad de Concepción,€2M,€4K
D. Lemos,28,Argentina,71,Club Atlético Patronato,€1.9M,€8K
M. Silva,28,Uruguay,71,Real Salt Lake,€2.2M,€6K
Nenê Bonilha,25,Brazil,71,Vitória Setúbal,€2.9M,€7K
M. Cerato,29,Argentina,71,Club León,€2.3M,€23K
W. Montoya,23,Argentina,71,Sevilla FC,€3.2M,€10K
M. Hostados,33,Chile,71,Colo-Colo,€1.4M,€6K
Juninho,28,Brazil,71,Chicago Fire Soccer Club,€2.4M,€16K
S. Vegas,20,Chile,71,Monarcas Morelia,€2.8M,€6K
Adryan,22,Brazil,71,FC Sion,€3.2M,€13K
P. Alvarado,31,Argentina,71,Defensa y Justicia,€1.6M,€9K
P. Velázquez,30,Paraguay,71,Necaxa,€2.3M,€11K
P. Freitas Conceição,29,Chile,71,Santiago Wanderers,€1.8M,€4K
F. Mancinelli,35,Argentina,71,Club Atlético Huracán,€550K,€7K
J. Canderio,25,Chile,71,CD Huachipato,€2.6M,€6K
Tramontinaldo,33,Brazil,71,Cruzeiro,€900K,€18K
Felipe Silva,27,Brazil,71,Sanfrecce Hiroshima,€2.5M,€10K
R. Verenas,33,Chile,71,CD Huachipato,€1.5M,€7K
Danilo,25,Brazil,71,VfL Bochum,€2.4M,€12K
R. Herrera,28,Uruguay,71,Pachuca,€1.9M,€20K
Jubal,23,Brazil,71,Vitória Guimarães,€2.8M,€6K
Defendi,31,Brazil,71,CD Aves,€1.6M,€9K
Tony Muttinho,33,Brazil,71,Botafogo de Futebol e Regatas,€900K,€12K
B. Rabello,23,Chile,71,U.N.A.M.,€3.2M,€14K
J. Duque,25,Colombia,71,CD Los Millionarios Bogota,€2.6M,€3K
G. Colman,32,Argentina,71,Rosario Central,€1.8M,€12K
J. Morales,37,Argentina,71,FC Dallas,€800K,€5K
V. Figueroa,33,Argentina,71,Newell's Old Boys,€1.4M,€12K
R. Rebones,25,Chile,71,Everton de Viña del Mar,€2.6M,€4K
R. Millar,35,Chile,71,Monarcas Morelia,€1M,€6K
L. Licht,36,Argentina,71,Gimnasia y Esgrima La Plata,€270K,€7K
S. Palacios,25,Argentina,71,Talleres de Cordoba,€3M,€20K
G. Blanco Leschuk,25,Argentina,71,Shakhtar Donetsk,€3.1M,€1K
I. Malcorra,29,Argentina,71,Club Tijuana,€2.3M,€16K
L. Caicedo,25,Ecuador,71,,€0,€0.00
N. Champagne,32,Argentina,71,CD Leganés,€1.4M,€6K
L. Grimi,32,Argentina,71,Racing Club de Avellaneda,€1.3M,€13K
E. Conde,34,Uruguay,71,,€0,€0.00
N. Pasquini,26,Argentina,71,Club Atlético Lanús,€2.3M,€11K
M. Rodriguez,26,Uruguay,71,San Martín de San Juan,€2.9M,€8K
Y. Candelo,25,Colombia,71,Querétaro,€2.9M,€8K
Alexandre Frandeira,29,Brazil,71,Coritiba Foot Ball Club,€1.8M,€15K
Nathael Silbeira,33,Brazil,71,Botafogo de Futebol e Regatas,€1.2M,€10K
Jair,28,Brazil,71,Jeonnam Dragons,€2.4M,€7K
Eduardo Fonseira,29,Brazil,71,Clube Atlético Mineiro,€1.6M,€18K
Y. Yotún,27,Peru,71,Orlando City Soccer Club,€2.7M,€7K
C. Menéndez,29,Argentina,71,Tiburones Rojos de Veracruz,€2.4M,€8K
T. Zentena,25,Chile,71,Everton de Viña del Mar,€2.6M,€4K
Vágner Corraldo,29,Brazil,71,Santos Futebol Clube,€1.8M,€13K
E. Conferio,33,Chile,71,CD Antofagasta,€1.5M,€4K
Allison Sireo,29,Brazil,70,São Paulo Futebol Clube,€1.4M,€19K
Gabrielzinho,21,Brazil,70,Rio Ave FC,€2.6M,€7K
J. Villota,25,Colombia,70,Jaguares Fútbol Club,€2.2M,€2K
C. Higuita,23,Colombia,70,Orlando City Soccer Club,€2.1M,€5K
Ricky Guerreda,25,Brazil,70,Associação Atlética Ponte Preta,€1.5M,€11K
J. Mojica,24,Colombia,70,Girona CF,€2.3M,€8K
C. Álvarez,31,Argentina,70,Real Zaragoza,€1.1M,€6K
E. Aguilera,28,Argentina,70,Club Tijuana,€1.6M,€15K
G. Mera,27,Colombia,70,Club Brugge KV,€1.7M,€15K
Lourival Dinisco,29,Brazil,70,São Paulo Futebol Clube,€1.4M,€19K
Jairo Farnias,29,Brazil,70,Cruzeiro,€1.2M,€16K
E. Blanco,27,Colombia,70,CD America de Cali,€1.7M,€4K
L. Páez,30,Colombia,70,Águilas Doradas,€1.7M,€2K
D. González,34,Colombia,70,Independiente Medellín,€725K,€3K
J. Aldegrisa,29,Chile,70,Club de Deportes Temuco,€1.3M,€3K
Victor Fachinhas,33,Brazil,70,Clube Atlético Mineiro,€900K,€17K
K. Leerdam,27,Suriname,70,Seattle Sounders FC,€1.6M,€6K
Souza,29,Brazil,70,Cerezo Osaka,€1.4M,€5K
J. Rodríguez,21,Argentina,70,Banfield,€2.2M,€8K
E. Baderia,29,Chile,70,CD Huachipato,€1.3M,€6K
G. Ortíz,24,Argentina,70,Colon de Santa Fe,€2.1M,€7K
Allan Ardaújo,29,Brazil,70,Coritiba Foot Ball Club,€1.7M,€17K
Bruno Nascimento,26,Brazil,70,CD Feirense,€1.8M,€7K
F. Muñoz,25,Argentina,70,Temperley,€2.2M,€8K
L. Galados,33,Chile,70,Everton de Viña del Mar,€675K,€3K
Ansel Barnisco,29,Brazil,70,Clube Atlético Paranaense,€1.4M,€11K
S. Cerrión,33,Chile,70,Unión Española,€675K,€4K
Alam Araújo,25,Brazil,70,Atlético Clube Goianiense,€1.5M,€9K
Marcelo Toscano,32,Brazil,70,Omiya Ardija,€1.4M,€4K
Renatao Baumer,33,Brazil,70,Coritiba Foot Ball Club,€675K,€15K
E. Unsain,22,Argentina,70,Defensa y Justicia,€1.8M,€6K
A. Mercelán,25,Chile,70,CD Huachipato,€1.5M,€5K
J. Vergara,23,Colombia,70,Milan,€2.5M,€41K
Vinícius Araújo,24,Brazil,70,Real Zaragoza,€2.4M,€8K
G. Díaz,27,Argentina,70,Defensa y Justicia,€1.9M,€10K
Rodrigo Pinho,26,Brazil,70,CS Marítimo,€2.2M,€8K
Alexio Sanctos,25,Brazil,70,Fluminense Football Club,€1.5M,€22K
E. Dreer,35,Ecuador,70,,€0,€0.00
R. Andrero,25,Chile,70,Audax Italiano,€1.6M,€4K
N. Nández,21,Uruguay,70,Boca Juniors,€3.5M,€11K
L. Suárez,21,Argentina,70,Villarreal CF,€3.1M,€16K
Gabriel Silva,26,Brazil,70,AS Saint-Étienne,€1.8M,€21K
J. Celerios,33,Chile,70,Audax Italiano,€725K,€4K
R. Robayo,33,Colombia,70,Patriotas Boyacá FC,€725K,€2K
E. Martinez,24,Argentina,70,Getafe CF,€1.8M,€35K
L. Ruiz,30,Colombia,70,Atletico Nacional Medellin,€1.7M,€5K
L. Magallán,23,Argentina,70,Boca Juniors,€2.1M,€13K
Alam Basteirinho,25,Brazil,70,Coritiba Foot Ball Club,€1.9M,€15K
D. Aguileda,25,Chile,70,Santiago Wanderers,€1.6M,€4K
G. Zuiverloon,30,Suriname,70,C.D. Leonesa S.A.D.,€1.3M,€6K
C. Sobedra,29,Chile,70,CD Palestino,€1.4M,€4K
N. Carreño,23,Colombia,70,Patriotas Boyacá FC,€2M,€2K
N. Silva,27,Argentina,70,Club Atlético Huracán,€1.9M,€9K
L. Di Plácido,23,Argentina,70,Club Atlético Lanús,€2.1M,€10K
D. Moreno,25,Colombia,70,Independiente Medellín,€1.9M,€3K
L. Orejuela,21,Colombia,70,Ajax,€2.4M,€6K
Victor Andrade,21,Brazil,70,Estoril Praia,€2.9M,€7K
Renaldo Justinho,33,Brazil,70,Fluminense Football Club,€1.1M,€25K
Macarinho Louro,29,Brazil,70,Grêmio Foot-Ball Porto Alegrense,€1.7M,€17K
N. Sánchez,25,Argentina,70,Godoy Cruz,€2.2M,€10K
N. Romat,29,Argentina,70,Atlético Tucumán,€1.3M,€10K
L. Desábato,27,Argentina,70,Vélez Sarsfield,€1.7M,€10K
A. Danteón,29,Chile,70,San Luis de Quillota,€1.4M,€4K
R. Braña,38,Argentina,70,Estudiantes de La Plata,€240K,€8K
L. Arias,32,Colombia,70,Independiente Medellín,€975K,€3K
Thiago Galhardo,27,Brazil,70,Albirex Niigata,€1.9M,€5K
Raphael Paneira,29,Brazil,70,Associação Atlética Ponte Preta,€1.7M,€13K
M. Saracchi,19,Uruguay,70,River Plate,€3.4M,€7K
Jailson Oliva,25,Brazil,70,Clube Atlético Mineiro,€1.5M,€20K
G. Milan,29,Argentina,70,Tiburones Rojos de Veracruz,€1.4M,€7K
O. González,32,Chile,70,Deportivo Toluca,€1M,€12K
Nenê,33,Brazil,70,Bari,€1.1M,€5K
G. Toledo,27,Argentina,70,Colon de Santa Fe,€1.5M,€14K
Diogildo Peixe,29,Brazil,70,São Paulo Futebol Clube,€1.7M,€21K
J. Lopera,30,Colombia,70,Independiente Medellín,€1.3M,€3K
P. Escobar,38,Bolivia,70,,€0,€0.00
R. Carrascal,24,Colombia,70,Deportes Tolima,€2M,€3K
Y. Sanctissis,29,Chile,70,CD Antofagasta,€1.4M,€4K
M. Olivera,25,Uruguay,70,Fiorentina,€2M,€32K
V. Viola,25,Argentina,70,Independiente Medellín,€2.2M,€4K
P. Quiñonez,31,Ecuador,70,,€0,€0.00
Enzo Chissano,25,Brazil,70,São Paulo Futebol Clube,€1.6M,€17K
N. Leguizamón,22,Argentina,70,Colon de Santa Fe,€2.8M,€9K
B. Cabezas,20,Ecuador,70,Panathinaikos FC,€2.4M,€1K
Breno Bemposta,33,Brazil,70,Sport Club do Recife,€725K,€11K
L. Martínez Quarta,21,Argentina,70,River Plate,€3.1M,€10K
M. Casierra,31,Colombia,70,San Martín de San Juan,€1.2M,€8K
I. Coronado,24,Brazil,70,Palermo,€2.4M,€4K
L. Diarte,24,Argentina,70,Estudiantes de La Plata,€2M,€10K
Felipe,26,Brazil,70,New York Red Bulls,€2.2M,€7K
J. Silva,28,Paraguay,70,Deportes Tolima,€1.2M,€1K
L. Giannetti,23,Argentina,70,Vélez Sarsfield,€2.4M,€9K
J. Muñoz,28,Colombia,70,CD Once Caldas Manizales,€1.6M,€2K
R. Ramírez,27,Paraguay,70,Deportivo Pasto,€2.1M,€2K
C. Lederos,25,Chile,70,Deportes Iquique,€1.9M,€3K
Vicemte Tófoli,33,Brazil,70,São Paulo Futebol Clube,€1.1M,€22K
F. Zuculini,26,Argentina,70,Hellas Verona,€1.9M,€19K
I. Canuto,31,Argentina,70,Club Atlético Lanús,€1.2M,€8K
Willyan,23,Brazil,70,Vitória Setúbal,€2.4M,€6K
A. Batalla,21,Argentina,70,River Plate,€2.2M,€8K
F. Niell,34,Argentina,70,Gimnasia y Esgrima La Plata,€925K,€12K
C. Echagovia,29,Chile,70,Deportes Iquique,€1.7M,€3K
Sevinho Santos,29,Brazil,70,Grêmio Foot-Ball Porto Alegrense,€1.8M,€19K
Léo Silva,31,Brazil,70,Kashima Antlers,€1.5M,€10K
Lucas Venuto,22,Brazil,70,FK Austria Wien,€2.4M,€14K
C. Rius,28,Argentina,70,Defensa y Justicia,€1.8M,€12K
J. Velázquez,26,Argentina,70,Cruz Azul,€1.8M,€19K
C. Araujo,35,Argentina,70,Club Atlético Huracán,€375K,€7K
M. García,28,Argentina,70,Club Atlético Huracán,€1.2M,€8K
P. Gazzaniga,25,Argentina,70,Tottenham Hotspur,€1.7M,€35K
E. Perlaza,28,Colombia,70,Atlético Huila,€1.4M,€2K
Saberto Botelho,29,Brazil,70,Fluminense Football Club,€1.4M,€24K
A. Castro,23,Colombia,70,Asociacion Deportivo Cali,€2.3M,€2K
M. Mier,26,Uruguay,70,CPD Junior Barranquilla,€1.9M,€4K
G. La Parra,29,Chile,70,Everton de Viña del Mar,€1.7M,€4K
J. Chiarini,35,Argentina,70,Club Atlético Tigre,€425K,€5K
Artur,21,Brazil,70,Columbus Crew SC,€2.2M,€5K
L. Rodríguez,32,Argentina,70,Atlético Tucumán,€1.4M,€9K
D. Texeira,26,Uruguay,70,Vitória Guimarães,€2.2M,€9K
R. Cardozo,27,Bolivia,70,,€0,€0.00
Nilson Padilho,29,Brazil,70,Sport Club do Recife,€1.7M,€13K
O. Scarione,31,Argentina,70,Göztepe,€1.6M,€13K
A. Sendillas,33,Chile,70,Santiago Wanderers,€1.1M,€5K
P. Caballero,31,Argentina,70,UD Almería,€1.6M,€8K
Ever Corredeira,33,Brazil,70,Coritiba Foot Ball Club,€1.1M,€18K
A. Venteros,29,Chile,70,CD Antofagasta,€1.8M,€4K
A. Adanuy,33,Chile,70,CD Huachipato,€900K,€5K
Paulinho,31,Brazil,70,BK Häcken,€1.6M,€5K
E. Lueiza,29,Chile,70,Club de Deportes Temuco,€1.4M,€3K
F. Otero Tovar,22,Colombia,70,Estudiantes de La Plata,€2.9M,€12K
R. Perez,27,Colombia,70,CPD Junior Barranquilla,€1.7M,€3K
S. López,28,Argentina,70,CD Once Caldas Manizales,€1.8M,€2K
F. Millados,25,Chile,70,Audax Italiano,€1.5M,€4K
R. Abarsola,33,Chile,70,Unión Española,€675K,€4K
H. Galdamos,25,Chile,70,Santiago Wanderers,€1.5M,€4K
F. Oreja,35,Argentina,70,Gimnasia y Esgrima La Plata,€375K,€7K
Allano,22,Brazil,70,Estoril Praia,€2.6M,€7K
I. Modonza,25,Chile,70,Audax Italiano,€1.5M,€4K
H. Sepulveño,29,Chile,70,Everton de Viña del Mar,€1.2M,€3K
L. Castro,25,Colombia,70,Independiente Medellín,€2.3M,€4K
A. Rentería,24,Colombia,70,Atletico Nacional Medellin,€2.4M,€8K
S. Rincón,23,Colombia,70,Vitória Guimarães,€2.5M,€7K
M. Risso,29,Uruguay,70,Club Atlético Huracán,€1.4M,€10K
D. Artuago,29,Chile,70,Unión Española,€1.7M,€5K
Wesley,20,Brazil,70,Club Brugge KV,€2.9M,€14K
Wagner Orsinho,29,Brazil,70,Coritiba Foot Ball Club,€1.3M,€15K
F. Bellocq,23,Argentina,70,Bahía Blanca,€2.1M,€12K
Luisinho Conradi,29,Brazil,70,Grêmio Foot-Ball Porto Alegrense,€1.3M,€16K
J. Angulo,27,Ecuador,70,Club Atlético Huracán,€1.9M,€10K
M. Escudero,28,Argentina,70,San Martín de San Juan,€1.6M,€8K
J. Baiva,25,Chile,70,Club de Deportes Temuco,€1.5M,€3K
Platiny,26,Brazil,70,Grupo Desportivo de Chaves,€2.2M,€7K
F. Valverde,18,Uruguay,70,RC Deportivo de La Coruña,€3.6M,€44K
Kadu,30,Brazil,70,Göztepe,€1.3M,€12K
Paulo Miranda,28,Brazil,70,FC Red Bull Salzburg,€1.6M,€21K
N. Moiraghi,32,Argentina,70,Asociacion Deportivo Cali,€1M,€3K
M. Molina,37,Colombia,70,Independiente Medellín,€600K,€3K
R. Tramos,29,Chile,70,Curicó Unido,€1.7M,€4K
C. Arboleda,31,Colombia,70,Independiente Santa Fe,€1.6M,€4K
Andrei Girotto,25,Brazil,70,FC Nantes,€1.9M,€14K
H. Campagnaro,37,Argentina,70,Pescara,€240K,€3K
S. Hernández,30,Colombia,70,CPD Junior Barranquilla,€1.7M,€4K
C. Nieldo,25,Chile,70,CD O'Higgins,€1.6M,€5K
J. Rojas,28,Ecuador,70,Talleres de Cordoba,€1.8M,€23K
G. Sagal,33,Chile,70,Audax Italiano,€725K,€4K
A. Saltininio,33,Chile,70,Audax Italiano,€1.1M,€5K
Matheus Pereira,19,Brazil,70,Girondins de Bordeaux,€3.8M,€32K
Daguinho Parrela,33,Brazil,70,Sociedade Esportiva Palmeiras,€675K,€21K
L. Rodríguez,20,Argentina,70,Estudiantes de La Plata,€3.1M,€10K
Sérgio Espinho,33,Brazil,70,Grêmio Foot-Ball Porto Alegrense,€675K,€15K
J. Cristaldo,28,Argentina,70,Vélez Sarsfield,€1.8M,€23K
Bernardo Motinho,25,Brazil,70,São Paulo Futebol Clube,€1.5M,€17K
L. Melano,24,Argentina,70,Estudiantes de La Plata,€2.4M,€6K
S. Rosales,22,Argentina,70,Racing Club de Avellaneda,€2.9M,€12K
B. Angulo,27,Colombia,70,Puebla,€1.5M,€6K
S. Domínguez,36,Argentina,70,Newell's Old Boys,€240K,€8K
F. Arizala,31,Colombia,70,Atlético Bucaramanga,€1.6M,€2K
G. Cosaro,27,Argentina,70,Club Atlético Tigre,€1.5M,€9K
E. Valencia,32,Colombia,70,Atletico Nacional Medellin,€1M,€4K
M. Herrera,25,Argentina,70,Club Atlético Lanús,€1.9M,€11K
Milton Menceiros,25,Brazil,70,Atlético Clube Goianiense,€1.6M,€9K
Flávio,23,Brazil,70,CD Feirense,€2.1M,€6K
Y. Reyna,23,Peru,70,Vancouver Whitecaps FC,€2.4M,€6K
J. Penroz,25,Chile,70,Curicó Unido,€1.9M,€4K
Césario Figueirido,33,Brazil,70,Vitória,€725K,€10K
Bruno Viana,22,Brazil,70,SC Braga,€2.1M,€7K
C. Jorquera,28,Chile,70,Bursaspor,€1.8M,€14K
M. Piedrahita,32,Colombia,70,CPD Junior Barranquilla,€975K,€3K
D. Peralta,32,Colombia,70,Deportivo Pasto,€1M,€2K
G. Acosta,28,Argentina,70,Atlético Tucumán,€1.8M,€9K
Fernando Boldrin,28,Brazil,70,Kayserispor,€1.8M,€12K
V. Giraldo,31,Colombia,70,Independiente Santa Fe,€1.2M,€4K
R. García Guerreño,27,Paraguay,70,Club Atlético Lanús,€1.7M,€11K
R. Revoredo,31,Peru,70,,€0,€0.00
R. Rojas,29,Paraguay,70,,€0,€0.00
J. Álvarez,36,Venezuela,70,CD Numancia,€600K,€6K
Muralha,24,Brazil,70,Pohang Steelers,€2M,€7K
Eltson Marques,25,Brazil,70,Coritiba Foot Ball Club,€1.6M,€14K
N. Ibáñez,22,Argentina,70,Gimnasia y Esgrima La Plata,€2.4M,€11K
Luiz Phellype,23,Brazil,69,FC Paços de Ferreira,€1.5M,€7K
H. Grana,32,Argentina,69,FC Dallas,€575K,€5K
Ewandro,21,Brazil,69,Udinese,€1.7M,€14K
C. Mansillas,25,Chile,69,CD O'Higgins,€1.2M,€5K
A. Baroja,27,Venezuela,69,,€0,€0.00
A. Escuderos,29,Chile,69,CD Huachipato,€1.1M,€6K
J. Correa,24,Argentina,69,Vélez Sarsfield,€1.4M,€8K
A. Larenardo,29,Chile,69,Audax Italiano,€700K,€3K
Bruno Tabata,20,Brazil,69,Portimonense SC,€1.6M,€5K
L. Marín,25,Argentina,69,FC Lausanne-Sports,€1.1M,€7K
Peter Torreiro,25,Brazil,69,Grêmio Foot-Ball Porto Alegrense,€750K,€10K
Edson Farias,25,Brazil,69,CD Feirense,€1.3M,€6K
Igor Madinha,25,Brazil,69,São Paulo Futebol Clube,€1.1M,€16K
C. Martínez Borja,29,Colombia,69,CD America de Cali,€1.1M,€2K
Caio Tafarell,25,Brazil,69,Avaí Futebol Clube,€925K,€9K
Luciano Cacheira,33,Brazil,69,Associação Chapecoense de Futebol,€525K,€8K
C. Saiz,25,Colombia,69,Argentinos Juniors,€1.1M,€3K
V. Cantillo,23,Colombia,69,CPD Junior Barranquilla,€1.4M,€2K
G. Castellani,29,Argentina,69,Defensa y Justicia,€1M,€14K
Bismark,23,Brazil,69,Al Qadisiyah,€1.4M,€9K
M. Pérez,26,Colombia,69,Deportes Tolima,€1.1M,€1K
F. Andrada,23,Argentina,69,Vélez Sarsfield,€1.5M,€12K
N. Leyes,27,Argentina,69,Newell's Old Boys,€875K,€6K
Sandeiro Leal,29,Brazil,69,Clube Atlético Paranaense,€1M,€10K
L. Ibáñez,28,Argentina,69,Kardemir Karabükspor,€825K,€17K
Ranteiro Alves,33,Brazil,69,Associação Atlética Ponte Preta,€650K,€10K
L. Faravelli,24,Argentina,69,Gimnasia y Esgrima La Plata,€1.4M,€8K
C. Fauño,25,Chile,69,San Luis de Quillota,€900K,€3K
R. Carrera,25,Argentina,69,Arsenal de Sarandí,€1.3M,€7K
M. Núñez,30,Argentina,69,CD Los Millionarios Bogota,€1M,€3K
E. Cabaco,22,Uruguay,69,Levante UD,€1.5M,€10K
J. Angulo,28,Colombia,69,CD America de Cali,€825K,€2K
C. Rodríguez,35,Argentina,69,Colon de Santa Fe,€230K,€5K
Carvamelinho,33,Brazil,69,Santos Futebol Clube,€400K,€10K
Jaimosa Cavaco,29,Brazil,69,Vitória,€800K,€8K
C. Techera,25,Uruguay,69,Vancouver Whitecaps FC,€1.3M,€5K
C. Bonilla,24,Colombia,69,La Equidad,€1.1M,€2K
Alex,28,Brazil,69,Houston Dynamo,€1M,€6K
B. Lozano,23,Uruguay,69,Santos Laguna,€1.5M,€25K
J. Estrada,34,Colombia,69,Atlético Bucaramanga,€525K,€1K
Rafael Silva,25,Brazil,69,Urawa Red Diamonds,€1.3M,€8K
Prazeracinho,33,Brazil,69,Santos Futebol Clube,€650K,€11K
Anderson Lopes,23,Brazil,69,Sanfrecce Hiroshima,€1.4M,€8K
M. Bravo,30,Argentina,69,Tiburones Rojos de Veracruz,€1M,€6K
Wagner,30,Brazil,69,Tondela,€1M,€5K
G. Carabajal,25,Argentina,69,San Martín de San Juan,€1.3M,€8K
C. Lucchetti,39,Argentina,69,Atlético Tucumán,€70K,€3K
J. Ávila,25,Colombia,69,CPD Junior Barranquilla,€1.2M,€3K
R. Aliendro,26,Argentina,69,Atlético Tucumán,€1.2M,€7K
C. Erbes,27,Argentina,69,Chacarita Juniors,€1M,€7K
G. Verón,27,Argentina,69,New York Red Bulls,€1.1M,€5K
R. Raldes,36,Bolivia,69,,€0,€0.00
L. Munesos,25,Chile,69,CD Huachipato,€1.1M,€5K
M. Barbieri,23,Argentina,69,Racing Club de Avellaneda,€1.3M,€9K
F. Píriz,27,Uruguay,69,Montpellier Hérault SC,€1M,€14K
W. López,31,Uruguay,69,La Spezia,€700K,€3K
C. Arias,29,Colombia,69,Alianza Petrolera,€1.1M,€2K
C. Nasuti,34,Argentina,69,Bahía Blanca,€325K,€6K
J. Kouffaty,24,Venezuela,69,CD Los Millionarios Bogota,€1.5M,€3K
Léo Jabá,18,Brazil,69,Terek Grozny,€2.2M,€13K
G. Kagelmacher,29,Uruguay,69,KV Kortrijk,€800K,€9K
A. Aguerre,26,Argentina,69,Vélez Sarsfield,€950K,€7K
A. Castro,22,Argentina,69,San Lorenzo de Almagro,€1.7M,€11K
A. Sánchez,30,Argentina,69,Atlético Tucumán,€675K,€5K
Paulo Fajarda,25,Brazil,69,Avaí Futebol Clube,€925K,€9K
H. Mosquera,22,Colombia,69,CD Los Millionarios Bogota,€1.6M,€3K
C. Ibargüen,21,Colombia,69,Corporación Club Deportivo Tuluá,€1.7M,€28K
N. Ibáñez,35,Argentina,69,Newell's Old Boys,€250K,€5K
Sandro Maceira,25,Brazil,69,Associação Chapecoense de Futebol,€1.1M,€10K
F. Quignon,24,Argentina,69,San Lorenzo de Almagro,€1.3M,€10K
Sandro Manoel,28,Brazil,69,Al Fateh,€850K,€13K
R. Erramuspe,27,Argentina,69,Independiente Medellín,€1.1M,€8K
M. Abero,27,Uruguay,69,Club Atlético Tigre,€975K,€8K
Joelinton,20,Brazil,69,SK Rapid Wien,€1.5M,€17K
J. Malhue,33,Chile,69,Everton de Viña del Mar,€650K,€3K
Marlinito Dias,33,Brazil,69,Coritiba Foot Ball Club,€425K,€12K
M. Curado,22,Argentina,69,Arsenal de Sarandí,€1.2M,€5K
L. Ceballos,30,Argentina,69,Colon de Santa Fe,€750K,€7K
Alson Botelho,29,Brazil,69,Associação Atlética Ponte Preta,€825K,€10K
M. Riveros,28,Paraguay,69,,€0,€0.00
M. Gómez,23,Colombia,69,Patriotas Boyacá FC,€1.5M,€2K
M. Sigales,23,Uruguay,69,Godoy Cruz,€1.5M,€8K
Charles,32,Brazil,69,Antalyaspor,€600K,€10K
E. Buendía,20,Argentina,69,C.D. Leonesa S.A.D.,€1.5M,€10K
L. Sánchez,30,Argentina,69,Unión de Santa Fe,€775K,€8K
Ravanelli,19,Brazil,69,Terek Grozny,€1.5M,€11K
C. Agoste,33,Chile,69,Universidad Católica,€650K,€5K
N. Navarro,32,Argentina,69,San Lorenzo de Almagro,€600K,€9K
C. Monsalvo,27,Colombia,69,Águilas Doradas,€1.2M,€2K
Dankler,25,Brazil,69,RC Lens,€1.1M,€5K
F. Castillón,31,Argentina,69,Club Atlético Lanús,€925K,€11K
Antonaldo Laforte,25,Brazil,69,Clube Atlético Mineiro,€1.1M,€19K
J. San Román,28,Argentina,69,Newell's Old Boys,€825K,€10K
G. Iñíguez,23,Argentina,69,Udinese,€1.5M,€14K
E. Armenteros,31,Argentina,69,Santos Laguna,€900K,€13K
Paulo Daineiro,33,Brazil,69,Associação Chapecoense de Futebol,€650K,€10K
N. Colazo,26,Argentina,69,Gimnasia y Esgrima La Plata,€1.1M,€15K
E. Ardenaz,25,Chile,69,Santiago Wanderers,€1.1M,€4K
J. Ramírez,24,Argentina,69,Talleres de Cordoba,€1.4M,€5K
P. Ledesma,33,Argentina,69,Colon de Santa Fe,€425K,€7K
A. Ramos,25,Chile,69,Club León,€1.3M,€18K
E. Godoy,23,Argentina,69,Belgrano de Córdoba,€1.3M,€7K
Ever Sineiro,29,Brazil,69,Coritiba Foot Ball Club,€1M,€14K
F. Mercado,27,Colombia,69,Corporación Club Deportivo Tuluá,€1.2M,€2K
E. Rescaldani,25,Argentina,69,SD Huesca,€1.4M,€4K
Enaldo Paneira,25,Brazil,69,Cruzeiro,€1.1M,€16K
J. Blanco,25,Colombia,69,La Equidad,€1.4M,€2K
Renato Rochela,25,Brazil,69,Avaí Futebol Clube,€1.1M,€10K
A. Polo,22,Peru,69,Monarcas Morelia,€1.7M,€6K
G. Díaz,29,Argentina,69,Vélez Sarsfield,€800K,€9K
L. Vásquez,25,Colombia,69,Tigres U.A.N.L.,€1.1M,€28K
S. Salazar,21,Colombia,69,Independiente Santa Fe,€1.5M,€2K
William,25,Brazil,69,Grupo Desportivo de Chaves,€1.3M,€6K
Rômulão Selva,25,Brazil,69,Vitória,€1.2M,€9K
Emu Teixeira,29,Brazil,69,Sociedade Esportiva Palmeiras,€1.1M,€22K
G. Brugman,24,Uruguay,69,Pescara,€1.4M,€3K
M. Maroles,33,Chile,69,Santiago Wanderers,€525K,€3K
Roberto Soira,33,Brazil,69,Botafogo de Futebol e Regatas,€650K,€12K
Patric,29,Brazil,69,Sanfrecce Hiroshima,€1.1M,€9K
C. Aquino,25,Argentina,69,Unión de Santa Fe,€1.3M,€8K
M. Cuero,24,Colombia,69,Club Tijuana,€1.3M,€11K
Ricardinho,32,Brazil,69,Oxford United,€575K,€7K
H. Riojas,25,Peru,69,Belgrano de Córdoba,€1.1M,€7K
I. Crudelo,33,Chile,69,Club de Deportes Temuco,€525K,€2K
Ailton Cardenhas,29,Brazil,69,Coritiba Foot Ball Club,€700K,€11K
A. Werner,21,Argentina,69,Atlético Madrid,€1.5M,€14K
E. Papa,35,Argentina,69,Arsenal de Sarandí,€230K,€5K
J. Arias,24,Colombia,69,CPD Junior Barranquilla,€1.3M,€2K
R. Iribarra,33,Chile,69,San Luis de Quillota,€400K,€3K
A. Lizañas,29,Chile,69,Santiago Wanderers,€800K,€4K
E. Marcinal,25,Chile,69,San Luis de Quillota,€750K,€2K
M. Inostros,25,Chile,69,San Luis de Quillota,€925K,€3K
I. Blanco,34,Argentina,69,Atlético Tucumán,€550K,€8K
Marcão,21,Brazil,69,Rio Ave FC,€1.4M,€4K
M. Martínez,33,Argentina,69,Querétaro,€425K,€7K
Auremir,25,Brazil,69,Medicana Sivasspor,€1.1M,€8K
E. Rescaro,29,Chile,69,CD Palestino,€1M,€4K
